2,150
2,141
4,602
4,847
2,461
3,244
3,624
1,526
3,927
2,338
2,354
4,576
3,186
4,635
4,437
3,645
3,524
3,392
3,851
4,397
1,910
4,203
4,372
4,938
2,408
2,236
4,466
3,231
2,824
4,873
4,834
1,708
2,254
1,621
3,149
3,956
2,532
4,220
1,614
2,609
3,117
3,590
2,716
3,923
1,243
1,891
3,797
3,865
3,312
4,725
1,922
4,389
4,414
3,281
1,187
2,867
3,205
3,331
4,760
3,212
1,579
1,964
2,866
4,757
1,222
2,764
2,569
1,929
3,178
3,956
1,675
4,940
4,933
4,209
1,783
4,649
3,745
3,707
1,832
3,256
4,263
2,160
1,168
3,210
2,313
2,619
3,651
3,807
2,939
2,989
1,241
2,542
3,104
3,699
1,332
3,938
4,220
4,350
4,148
1,160
1,453
2,517
2,123
1,906
4,712
3,911
2,440
1,498
3,697
4,750
2,914
3,991
2,147
1,801
3,326
4,612
4,111
3,150
4,957
3,480
4,374
2,442
3,778
4,398
2,220
2,835
2,499
2,297
2,920
4,315
2,392
1,100
1,307
1,806
2,851
4,711
4,138
4,791
4,970
2,537
4,998
1,828
4,709
2,145
4,600
3,280
1,447
2,353
4,829
1,182
2,380
2,445
3,883
3,449
2,748
2,250
1,643
1,680
2,360
3,941
1,244
3,181
1,417
2,724
2,335
4,776
2,211
3,875
4,467
3,620
1,822
3,873
1,910
1,511
2,993
3,801
2,150
2,905
3,421
3,757
4,837
3,253
3,502
1,413
3,782
3,394
1,186
3,603
3,549
3,413
3,543
2,450
2,452
1,158
2,590
2,309
3,306
2,885
1,242
2,681
1,906
3,979
3,563
3,532
3,277
3,657
2,133
4,429
2,195
3,516
3,916
4,325
2,433
1,823
2,801
3,731
2,686
3,910
1,776
3,926
1,110
3,490
1,643
4,804
3,253
2,765
2,419
1,208
3,814
1,218
3,186
2,505
3,290
3,519
3,345
3,152
3,778
4,757
3,711
2,199
3,883
4,906
4,119
4,812
1,606
1,560
3,720
3,108
4,744
3,874
4,663
2,933
2,592
1,538
2,701
3,209
3,135
3,323
4,667
2,179
2,535
4,390
2,177
3,373
1,145
1,508
2,148
4,122
2,239
4,341
3,768
3,789
2,800
4,263
1,615
3,294
3,792
1,232
3,754
3,237
2,201
2,592
4,403
3,875
4,443
3,489
1,671
3,905
4,744
4,485
3,796
2,110
1,456
4,391
1,144
4,664
3,638
4,340
4,665
1,485
1,527
3,963
2,342
1,726
4,597
1,577
2,226
4,535
1,635
3,796
4,135
4,150
2,921
4,992
4,739
2,303
2,537
2,318
3,446
4,735
1,946
4,103
4,546
2,188
2,228
2,740
1,532
4,445
1,545
3,254
4,512
1,717
4,611
3,256
3,988
1,841
3,643
2,673
3,113
4,104
4,777
4,503
3,226
1,562
1,585
2,341
1,334
2,799
4,519
3,710
1,486
2,199
1,358
2,276
4,438
4,824
4,334
3,128
3,108
4,298
1,814
3,390
1,869
4,933
2,769
3,233
3,673
4,197
3,866
2,996
4,274
4,224
2,843
1,847
4,678
4,444
4,207
2,584
1,380
4,597
4,602
2,707
3,314
1,151
4,479
2,856
3,138
4,235
4,913
2,769
1,891
3,335
2,351
4,130
3,917
2,388
2,599
1,233
1,446
1,845
4,414
3,532
2,449
4,214
2,916
4,581
4,627
1,590
1,853
3,735
2,854
4,574
1,703
2,510
2,167
1,482
1,680
3,107
4,413
4,509
3,267
4,358
4,677
4,234
3,445
2,910
2,924
1,465
2,405
3,945
1,320
4,883
1,969
4,740
2,443
2,819
1,604
3,627
