3,985
2,430
3,393
1,865
3,697
2,287
2,931
1,763
2,865
4,537
1,537
1,992
2,444
4,377
3,248
2,636
2,542
2,190
1,693
4,857
4,296
1,575
3,242
2,375
2,872
1,333
2,433
4,901
1,622
4,951
2,207
1,739
2,446
4,393
4,691
2,258
3,659
2,267
2,570
2,254
4,140
4,705
2,491
3,130
4,990
4,452
1,744
4,418
3,956
4,805
4,398
2,161
4,207
2,410
3,287
2,161
1,284
2,421
3,906
2,568
1,376
3,952
2,546
3,145
2,332
4,278
1,832
3,942
4,172
1,625
3,518
4,332
1,654
4,988
3,484
3,416
3,670
3,440
3,935
2,367
2,967
2,844
2,248
2,251
3,173
2,775
2,750
3,625
4,167
2,726
4,451
3,382
4,869
2,143
4,347
2,644
2,939
4,108
2,689
3,868
2,928
2,255
2,909
2,370
2,592
4,925
3,161
3,746
2,549
3,637
4,421
1,349
2,698
4,251
3,399
4,593
1,128
2,809
2,652
2,985
4,545
1,830
2,255
4,568
1,378
3,735
1,743
1,431
4,944
4,601
3,766
1,527
3,686
1,448
2,312
3,969
4,700
1,333
3,856
1,333
2,299
2,356
4,960
3,788
1,658
1,290
2,655
2,816
3,883
3,191
4,271
1,507
3,896
1,831
4,653
3,488
2,820
1,779
2,270
3,375
3,531
1,899
3,888
1,734
3,619
3,701
4,164
3,456
2,958
3,963
2,381
4,555
4,554
1,134
2,161
1,996
1,505
1,772
1,315
4,422
2,194
4,664
2,858
1,512
3,687
2,826
1,599
2,266
1,256
2,965
4,597
1,148
4,109
2,116
4,988
2,900
2,811
1,158
1,665
3,920
2,299
2,710
4,342
1,519
3,735
2,822
4,146
4,345
1,387
3,823
1,166
4,273
3,347
2,995
3,277
2,810
1,538
3,940
3,233
4,404
1,134
4,315
2,816
1,457
1,374
1,407
1,410
2,847
3,235
3,393
2,580
3,922
1,120
4,470
3,298
2,903
1,823
1,319
1,132
1,623
3,261
4,897
4,465
1,666
4,990
4,365
3,397
2,868
4,977
2,970
4,836
1,887
4,365
3,325
2,909
3,166
1,394
3,213
4,150
2,923
3,577
1,630
3,644
1,622
2,142
4,312
3,737
1,367
4,680
3,464
4,328
2,352
2,185
4,489
2,271
4,331
1,773
2,381
4,194
3,274
3,181
4,470
3,408
2,376
3,877
1,556
2,368
2,678
3,333
3,787
3,651
4,513
4,812
2,995
2,737
2,889
2,529
4,463
3,574
2,220
3,995
2,591
4,522
4,170
3,691
4,854
1,751
4,274
2,235
3,426
4,398
2,716
3,855
2,125
4,449
3,792
3,855
4,163
4,620
1,394
4,175
1,425
4,720
4,186
4,210
3,376
1,856
2,348
1,735
2,419
1,815
2,323
3,987
1,581
4,341
4,854
1,235
3,417
1,754
3,478
1,211
2,669
3,120
3,913
3,123
3,223
4,711
1,670
1,756
1,615
2,866
2,213
4,215
1,963
1,905
4,443
1,281
4,418
2,307
1,784
1,761
4,687
1,119
4,165
1,890
1,967
4,965
2,894
4,587
3,872
1,156
3,415
2,162
4,148
4,212
3,659
2,669
1,688
1,746
3,659
4,638
3,580
4,418
4,239
4,955
3,467
2,394
4,689
2,373
2,547
1,262
2,941
2,887
2,158
2,119
3,201
3,856
1,897
3,546
3,281
4,927
2,741
4,590
1,827
4,271
2,486
2,286
4,398
2,117
2,605
1,691
4,978
3,318
4,490
4,170
1,287
1,137
2,382
4,141
1,732
1,524
3,249
4,658
3,739
2,225
4,258
2,208
3,120
4,228
1,460
2,182
3,312
1,629
1,184
4,568
3,298
1,620
1,282
1,755
3,201
4,941
4,901
1,726
1,760
2,974
2,178
2,431
1,210
3,929
4,344
2,131
4,592
4,231
3,825
2,285
3,178
4,855
1,502
3,709
1,930
2,597
4,733
1,297
1,725
1,636
2,547
2,684
4,456
2,472
3,668
1,326
1,634
4,525
2,237
3,512
3,429
2,186
4,799
4,693
1,603
4,711
1,543
1,364
3,491
2,496
2,160
2,397
3,242
2,742
1,335
3,713
3,911
4,905
4,405
3,682
3,668
3,794
1,842
3,836
1,268
3,743
2,374
2,700
2,520
3,814
3,327
1,131
4,190
3,237
4,287
4,329
4,565
2,619
2,786
3,862
1,259
2,536
1,970
2,326
2,156
2,764
4,342
2,706
1,199
1,703
2,315
2,480
4,775
1,201
3,349
3,313
1,742
3,807
1,290
4,579
1,963
3,978
4,913
2,800
1,650
3,517
3,731
1,917
4,431
3,393
2,267
1,390
4,135
2,142
1,237
1,436
1,361
2,895
3,799
3,982
4,288
2,274
1,224
1,288
3,841
3,526
2,961
4,332
4,960
4,567
1,374
3,617
3,324
2,819
3,806
4,608
3,281
2,199
4,613
3,416
1,168
1,317
1,145
3,348
4,161
4,846
1,733
4,568
3,539
4,232
3,499
1,526
1,409
4,213
2,960
3,876
1,368
2,729
2,191
1,988
1,648
1,720
3,487
2,683
2,883
2,683
1,138
3,895
2,427
2,852
4,293
3,277
3,208
1,820
2,670
1,386
3,522
3,837
2,878
2,876
4,182
1,163
2,508
3,597
4,870
3,478
2,643
3,784
1,443
