4,574
3,982
4,944
1,538
1,523
2,939
4,209
3,310
3,351
4,294
1,392
2,940
1,557
4,700
1,735
3,737
2,687
1,204
1,353
4,687
4,597
4,816
2,245
3,428
3,912
1,837
1,211
1,698
1,331
1,394
2,149
2,946
4,306
4,578
2,342
4,769
1,822
2,712
3,359
1,637
3,377
1,595
4,667
2,374
2,625
4,809
4,674
4,738
1,808
4,596
1,446
1,798
1,423
2,801
1,248
1,902
4,941
4,993
4,809
3,801
2,643
4,192
3,224
3,605
2,496
3,849
1,232
2,835
2,123
4,679
2,399
4,585
4,546
3,490
1,133
2,578
4,204
4,870
2,615
1,187
1,510
4,738
4,519
1,269
4,525
2,446
4,171
4,267
4,734
1,350
1,590
3,387
3,200
3,606
4,361
4,790
1,280
1,930
3,467
2,349
1,780
4,625
1,460
2,140
3,893
4,985
3,220
3,395
4,508
3,249
4,841
4,641
2,234
3,814
3,159
3,272
2,649
3,172
1,695
1,399
4,519
1,273
2,189
1,511
1,162
4,928
2,462
2,874
2,804
2,262
3,917
4,935
3,223
3,225
4,486
3,210
2,476
1,984
4,342
1,660
2,600
1,297
3,132
4,488
3,959
2,109
2,225
4,303
4,148
4,736
1,651
3,685
1,844
2,592
1,178
1,527
1,308
4,682
1,597
3,353
2,141
4,643
3,903
2,791
3,163
3,378
1,443
1,418
2,362
1,981
4,592
1,495
2,287
3,777
1,656
2,927
4,325
1,212
1,370
1,917
3,177
4,371
1,584
2,643
1,728
2,916
3,781
4,600
4,774
3,413
3,552
2,213
3,878
2,179
3,665
4,152
1,208
4,262
3,420
1,574
1,987
4,633
2,379
4,658
1,731
3,522
1,139
1,889
3,392
4,640
1,826
1,151
4,928
1,993
3,575
3,232
4,993
1,566
3,126
4,894
2,727
1,846
1,252
2,648
4,883
1,262
3,405
3,892
4,548
4,927
4,225
4,527
1,582
3,207
3,335
2,231
4,333
4,103
4,366
2,692
3,269
2,437
4,277
3,423
3,722
2,700
2,660
4,491
3,251
3,181
3,613
3,147
3,238
3,449
1,441
1,706
2,314
3,567
2,182
4,526
1,374
4,407
3,246
1,825
2,523
2,207
1,511
4,745
2,435
1,358
2,208
4,984
1,477
4,946
3,882
3,510
2,737
4,367
4,213
4,827
2,144
2,832
4,198
1,314
