1,215
2,751
4,105
2,710
2,285
3,747
1,735
4,635
3,246
4,130
2,745
2,636
4,204
3,652
1,606
2,955
1,242
3,154
1,370
4,984
2,975
4,158
1,336
2,230
3,506
4,746
2,586
4,600
4,100
3,351
1,921
1,900
4,352
3,352
3,853
1,501
1,925
4,280
3,793
2,861
3,543
1,538
1,649
2,697
1,546
3,104
2,676
3,645
2,540
4,756
1,864
1,339
3,911
4,634
2,541
4,936
3,867
2,471
4,336
2,649
1,454
3,562
1,870
3,520
3,359
2,869
2,828
3,535
4,834
2,795
4,179
2,301
1,194
2,916
1,898
3,538
1,979
3,275
3,574
1,916
2,953
1,508
4,868
1,227
2,559
1,193
1,289
4,574
1,777
1,539
3,319
4,897
4,426
4,923
2,175
3,274
2,875
3,608
3,554
4,548
1,447
2,717
4,227
2,645
1,417
4,869
3,177
1,395
4,860
3,808
4,312
4,532
1,337
4,115
3,657
2,467
2,307
4,195
1,752
3,892
4,331
4,263
1,312
3,195
2,469
1,789
3,697
1,538
1,427
3,109
4,900
1,176
4,697
3,377
2,544
2,517
4,521
4,222
4,674
3,267
1,893
3,698
1,392
3,650
1,494
1,126
1,487
3,924
2,715
3,425
3,783
4,708
3,138
4,835
3,895
4,394
3,982
2,127
3,198
2,442
4,745
2,785
2,201
1,273
4,406
3,946
4,226
1,324
1,245
3,480
2,101
3,400
3,723
2,164
4,363
2,223
4,842
1,551
3,790
4,307
2,354
3,843
2,740
2,724
1,833
1,787
3,882
3,573
1,238
3,275
2,543
3,944
3,887
4,981
1,914
4,412
3,702
3,285
1,876
1,160
4,917
4,819
1,662
1,843
3,125
2,798
4,770
2,383
2,186
3,990
3,111
2,618
3,982
2,105
3,753
2,891
3,127
1,172
4,728
4,500
1,285
3,238
4,676
4,624
3,305
4,292
4,197
2,473
2,865
3,328
3,856
2,785
2,571
2,734
2,520
4,235
2,266
1,506
3,559
1,128
4,353
4,699
4,857
1,397
2,558
2,601
2,103
3,570
2,821
3,651
2,477
1,901
4,172
2,455
3,775
2,590
2,539
3,273
1,853
3,513
3,460
2,618
2,957
2,663
3,948
3,823
3,465
2,262
1,985
1,115
3,716
1,629
1,621
2,759
4,183
3,959
3,853
2,857
4,161
2,254
4,348
3,155
1,383
3,461
3,374
1,843
4,671
3,459
4,342
3,865
3,770
2,821
4,226
3,719
4,164
4,756
1,637
3,538
1,115
1,910
1,918
3,569
4,159
1,334
1,687
2,872
2,368
2,283
4,510
2,432
1,825
3,199
3,339
2,439
3,418
2,848
3,610
1,412
2,797
3,853
1,392
4,378
2,548
3,831
3,660
3,976
2,951
3,608
2,657
2,173
4,511
2,901
3,373
4,821
1,463
4,735
3,206
1,391
2,921
3,612
2,820
4,878
2,528
2,540
3,640
2,494
4,795
2,637
4,933
4,623
2,572
2,918
1,671
1,965
1,827
2,325
3,733
4,276
4,440
3,490
4,974
2,583
3,423
3,527
4,606
4,861
2,403
1,128
2,677
2,672
3,841
1,657
3,958
3,288
3,251
1,469
4,920
3,291
4,498
4,643
4,991
4,169
4,485
4,663
2,209
1,795
1,626
1,983
2,474
4,902
2,708
1,926
1,441
4,615
3,447
2,920
3,700
3,247
4,544
4,942
3,468
4,308
1,527
3,387
2,375
2,901
1,328
4,770
3,438
2,163
1,769
3,504
1,906
4,346
2,770
4,529
1,716
2,561
3,912
4,544
3,514
4,507
2,307
1,665
1,413
3,469
4,533
4,226
1,583
3,210
3,560
4,521
1,605
3,723
4,274
3,908
1,290
3,427
3,474
2,999
3,575
1,131
1,759
1,621
4,317
3,581
1,573
4,542
1,138
4,693
3,856
3,348
4,299
2,420
4,224
4,432
1,978
1,826
1,682
2,986
3,478
3,899
4,393
4,582
4,231
3,588
1,782
3,944
1,268
1,104
4,801
2,371
1,335
2,338
4,793
3,470
4,617
1,134
2,659
3,606
1,658
2,912
3,683
4,301
2,336
4,192
3,241
4,216
2,162
3,554
2,842
1,484
2,996
2,670
2,997
2,778
4,421
2,216
2,882
4,207
3,350
1,306
4,588
3,104
1,948
4,925
3,775
1,278
4,232
1,622
4,851
2,898
4,559
1,308
1,388
2,503
3,303
4,640
3,601
2,306
1,885
4,695
3,998
1,445
1,505
4,367
3,737
3,705
3,194
3,624
3,280
1,726
3,697
1,458
4,486
4,167
2,904
2,393
2,578
4,101
2,773
3,824
3,421
4,608
2,370
1,655
4,540
2,631
4,850
3,783
3,916
3,502
2,443
3,974
3,964
4,747
2,519
4,364
2,310
3,395
4,415
1,822
3,113
2,232
4,571
1,695
2,787
1,652
4,375
1,610
2,776
3,128
2,980
3,100
2,472
3,798
3,944
3,228
2,989
2,530
4,483
3,853
4,862
3,341
1,888
1,974
3,202
2,494
1,663
2,315
2,208
3,158
1,764
2,924
3,206
1,874
2,216
3,634
3,603
3,777
1,404
2,948
3,840
4,991
2,992
1,875
4,367
1,995
1,999
2,858
1,366
3,175
4,724
1,388
4,864
1,897
2,703
1,546
3,910
3,618
3,430
3,276
3,677
2,184
2,168
3,355
4,600
3,774
1,692
3,613
1,260
1,275
1,425
4,156
2,505
3,148
1,215
4,430
4,260
2,719
1,611
3,276
1,844
2,352
3,872
4,773
