2,269
3,201
2,583
1,569
3,467
1,474
4,325
1,239
2,352
4,764
1,754
1,326
3,370
2,441
4,256
4,723
1,440
1,744
1,644
3,101
4,928
2,716
2,897
4,430
2,176
2,232
1,281
3,980
4,264
3,130
3,705
2,428
3,900
1,957
2,221
1,291
2,875
1,271
3,169
1,224
1,599
4,173
3,204
2,932
1,882
2,608
3,784
4,781
3,489
4,513
3,395
4,459
1,796
2,321
4,409
4,437
4,934
4,315
1,148
4,328
1,320
4,227
2,915
3,221
4,694
4,451
3,666
1,891
2,107
4,596
4,215
2,127
2,499
2,976
2,938
3,161
1,953
4,602
3,135
1,858
2,212
4,283
3,673
1,301
1,766
1,851
2,459
1,116
1,996
4,214
3,638
1,184
4,710
4,974
3,619
1,117
4,185
2,717
3,959
2,784
3,219
1,570
3,233
1,735
3,755
3,558
4,751
1,162
4,989
3,892
2,821
2,743
1,228
1,220
4,248
4,254
4,258
4,469
2,792
2,537
2,712
4,593
2,148
2,520
2,942
1,801
3,597
3,539
2,346
4,980
1,918
3,960
3,300
2,628
3,113
3,709
3,416
1,413
4,836
2,593
2,396
3,207
2,686
4,489
3,950
4,627
2,928
3,718
1,288
4,854
4,215
2,949
1,277
1,651
1,438
1,672
3,378
4,897
3,976
1,577
1,885
4,801
4,875
4,472
3,274
1,733
4,447
2,764
2,841
2,400
3,463
1,392
2,342
4,666
3,606
1,437
3,508
1,677
4,787
3,254
3,803
3,309
1,117
1,660
3,164
4,506
3,758
2,670
1,230
2,588
2,390
2,454
4,872
2,183
1,144
1,690
4,507
3,833
3,322
4,775
4,274
2,842
1,189
4,865
3,818
2,717
4,591
1,574
3,329
1,778
2,568
2,401
4,893
3,211
3,924
3,221
2,384
3,252
3,898
4,664
2,262
3,291
4,366
4,534
1,776
3,370
1,778
1,172
3,807
4,491
1,837
4,433
3,618
1,300
4,542
1,837
4,185
4,680
4,933
2,639
2,225
2,709
2,424
1,268
3,973
3,781
1,714
1,787
3,952
4,442
3,707
3,999
4,507
3,356
3,107
2,178
2,562
4,184
1,136
3,687
2,983
2,678
2,816
2,458
1,829
2,271
4,988
4,372
4,275
3,330
3,899
4,133
4,769
3,647
2,765
1,983
3,808
4,118
1,560
4,184
1,675
2,617
4,300
1,771
2,394
1,155
1,315
2,778
1,296
4,825
4,320
2,443
3,283
4,427
1,359
4,470
3,498
4,443
3,298
1,667
1,708
2,428
2,187
2,723
2,387
4,566
2,977
2,337
2,263
2,340
4,174
1,199
2,975
1,589
1,528
1,239
1,188
3,147
4,190
1,642
4,415
4,825
2,270
2,447
3,245
2,957
1,529
3,960
1,309
3,598
2,794
4,381
3,974
2,554
4,252
3,422
1,363
4,890
3,490
4,847
1,214
4,663
3,656
2,717
1,508
3,326
1,314
4,775
2,175
2,174
3,240
4,989
1,574
1,783
4,401
1,621
1,637
2,240
1,589
2,357
1,731
1,580
2,670
2,844
2,993
3,684
4,702
2,220
4,793
2,851
3,954
3,298
2,777
3,229
4,473
3,421
1,763
4,893
1,205
4,621
4,758
1,748
4,306
2,680
4,641
4,407
2,685
2,845
2,283
4,714
4,648
1,886
1,667
3,782
1,398
1,215
1,554
4,290
4,442
1,592
1,386
2,342
4,904
1,573
3,403
4,333
3,110
4,933
4,257
4,774
3,303
4,325
4,970
3,213
1,932
3,695
2,633
4,352
4,421
4,466
2,781
1,357
4,414
2,485
2,761
2,319
4,702
3,871
4,808
2,925
1,250
2,107
2,852
2,769
2,982
1,822
4,766
1,233
3,705
3,903
3,473
2,831
4,568
1,162
3,604
2,869
4,540
3,442
3,358
1,383
3,298
3,180
2,475
2,913
2,941
2,385
3,590
3,493
3,895
2,184
1,438
4,737
1,678
1,639
3,198
2,197
3,537
4,292
2,378
3,687
3,677
1,256
1,482
4,472
3,592
4,774
2,581
3,774
1,604
1,351
4,259
1,615
4,870
4,256
3,371
1,338
3,200
2,492
3,844
2,808
4,573
2,152
1,211
2,733
1,468
1,519
1,191
1,865
2,425
1,134
2,922
2,967
2,896
4,750
1,815
4,894
1,336
3,167
1,592
1,832
1,413
2,587
1,216
4,480
2,858
3,112
1,556
1,713
1,765
4,667
4,282
1,226
1,769
1,745
2,846
1,705
2,468
2,860
4,211
4,121
2,390
2,229
4,499
3,144
3,802
1,885
4,444
4,806
1,353
3,474
1,508
4,456
2,379
4,816
1,958
2,670
3,794
4,135
1,930
4,243
4,527
2,204
4,448
3,956
3,394
3,977
1,807
4,732
3,760
4,215
2,536
2,652
1,390
4,599
3,775
4,891
2,802
4,585
3,267
3,312
4,412
2,105
2,709
3,351
1,664
4,782
3,765
2,860
4,627
3,413
2,791
2,897
3,485
1,579
4,818
3,148
4,685
3,503
3,246
2,977
3,272
4,420
1,329
4,815
1,547
1,782
4,841
4,269
4,310
2,735
4,833
4,784
1,941
4,116
2,475
4,243
2,977
1,626
1,574
2,479
1,166
3,505
1,300
3,328
2,485
1,433
1,239
3,154
1,371
4,456
1,495
4,787
3,802
1,446
3,190
2,564
2,540
4,530
2,361
3,793
4,195
4,439
1,374
3,670
3,337
1,220
4,170
1,653
2,866
2,228
1,664
2,750
2,325
4,688
1,428
4,526
3,992
2,748
3,950
3,586
2,340
3,843
2,613
3,503
2,826
4,370
3,467
2,427
1,215
4,377
2,570
4,905
4,754
2,534
4,305
2,522
2,728
1,414
2,615
2,626
1,564
2,436
3,400
1,501
1,714
3,888
4,449
4,947
4,748
3,134
1,189
1,101
4,408
3,871
1,557
2,363
1,664
4,453
3,365
3,320
3,890
3,229
4,657
3,730
1,262
1,186
2,137
1,589
2,786
1,972
3,631
1,778
4,426
2,808
2,780
2,962
4,587
3,570
2,950
2,869
2,913
3,794
3,844
1,240
1,345
3,311
3,125
4,443
1,641
3,963
1,506
1,334
4,703
3,159
1,346
1,317
3,288
4,563
3,501
2,653
1,875
3,698
2,258
2,449
4,420
2,323
1,256
4,910
2,153
1,205
4,876
1,941
3,893
2,716
1,301
1,300
4,156
3,824
2,622
1,657
1,578
3,119
2,781
1,895
2,378
1,526
1,476
3,120
2,722
1,892
4,461
1,655
3,821
3,493
4,743
4,191
3,704
4,234
2,404
4,704
1,777
4,337
3,769
3,773
2,631
4,178
4,257
2,854
1,157
2,516
3,175
3,993
4,231
2,180
3,660
1,399
1,256
4,602
2,196
3,321
2,140
4,655
3,971
1,749
3,500
2,487
2,923
3,325
3,688
2,207
2,906
3,977
4,456
3,869
3,985
1,570
1,609
4,349
3,150
1,146
3,404
1,669
1,599
1,813
4,592
2,858
2,666
1,929
2,439
4,676
4,779
2,192
3,113
1,282
3,497
1,228
4,259
3,961
2,704
3,118
1,424
1,247
3,948
1,726
1,795
3,319
4,764
3,690
2,111
1,988
1,816
3,818
2,378
4,149
2,535
2,591
1,622
4,338
3,689
2,474
4,607
1,347
4,437
2,177
3,674
3,213
1,948
2,150
1,455
2,556
3,600
2,863
4,653
1,464
3,729
1,303
3,914
1,920
2,380
2,734
2,607
4,681
3,449
3,872
4,755
3,941
3,627
3,631
4,579
1,977
1,609
1,597
1,208
4,332
4,533
4,940
2,253
2,316
2,349
4,644
1,503
4,217
4,457
1,731
4,391
2,393
3,780
3,354
3,167
3,927
1,750
4,360
2,827
1,977
1,376
2,361
4,831
3,391
3,699
1,872
1,518
3,516
4,321
4,134
4,516
1,138
3,835
3,245
3,916
4,525
4,796
3,855
3,657
2,947
1,503
3,798
3,678
2,751
2,517
1,266
3,514
3,197
4,117
4,452
1,416
2,222
1,529
4,308
1,667
4,136
3,404
4,747
1,885
4,167
4,522
4,496
1,207
2,973
1,780
2,319
1,843
3,860
2,456
2,328
2,733
3,699
4,688
2,990
2,454
3,218
3,635
3,703
3,748
4,208
3,558
1,674
3,506
3,730
4,339
2,788
1,378
2,540
4,965
3,670
1,181
3,228
1,960
4,942
1,249
3,867
2,250
3,848
4,758
2,170
4,874
1,446
1,440
2,182
2,362
1,227
3,351
1,711
3,768
4,263
3,955
3,146
3,907
3,101
4,874
3,755
2,386
2,207
4,778
2,321
4,266
3,181
2,392
1,998
4,227
3,830
1,284
4,156
2,998
2,138
2,247
2,710
3,445
1,809
3,984
3,616
3,127
4,281
3,160
1,575
3,290
3,525
1,286
4,497
3,714
1,949
1,341
2,924
4,104
1,254
1,865
2,753
4,454
4,176
2,199
3,256
1,840
2,791
1,550
4,615
1,532
4,252
4,836
3,401
1,196
4,544
2,692
2,583
1,189
3,410
3,685
3,386
2,776
4,446
3,748
3,916
1,637
3,757
2,819
3,348
1,665
3,599
3,159
3,861
4,574
4,112
1,737
2,770
4,750
3,977
1,930
2,634
4,729
1,593
1,903
3,604
1,645
2,797
4,792
4,766
1,746
1,571
3,968
4,751
3,639
1,129
3,198
3,626
1,319
2,820
4,597
3,839
2,464
4,900
1,860
2,591
1,151
3,496
1,332
2,387
1,495
1,368
3,477
4,611
2,993
4,877
4,171
3,514
3,1000
2,962
4,819
3,513
1,980
4,343
1,988
1,942
2,725
3,601
4,755
2,968
2,441
2,622
3,206
4,634
2,690
1,208
2,212
3,921
4,923
1,634
4,355
4,887
1,683
3,629
4,705
1,379
3,325
4,398
2,718
2,311
3,274
1,835
4,653
3,262
4,691
3,840
2,777
1,510
4,695
4,593
1,869
4,228
2,865
3,927
1,744
2,435
3,412
1,255
3,776
1,559
2,160
1,876
4,802
2,217
4,215
3,148
2,598
2,337
2,850
2,698
2,141
4,948
1,130
3,274
2,649
1,758
3,181
4,973
1,642
4,710
4,521
1,492
4,976
4,871
1,536
3,279
4,997
3,650
2,930
2,414
1,524
3,959
2,517
2,443
1,491
4,873
1,600
4,388
4,800
1,545
3,545
1,909
2,843
1,742
2,305
2,322
1,851
2,105
2,423
1,746
2,500
1,407
1,940
4,936
3,559
3,512
4,864
3,624
2,248
3,266
4,496
2,688
2,357
2,943
4,525
4,606
2,383
3,403
2,806
4,637
3,489
3,114
4,720
3,325
4,194
2,276
1,872
1,228
3,198
1,124
2,477
2,522
2,163
2,861
2,559
1,400
4,142
2,480
1,526
3,617
1,248
3,271
3,755
2,164
1,155
2,708
2,566
1,498
3,187
2,263
3,634
2,602
3,718
2,679
3,651
4,596
1,116
1,343
1,767
4,127
3,214
4,663
3,684
2,878
4,309
1,692
4,503
3,543
1,294
1,785
3,608
1,336
2,472
1,854
2,447
3,974
1,444
3,529
3,581
2,406
2,275
2,600
4,170
4,842
2,811
4,997
4,183
1,986
3,955
1,600
1,842
3,437
2,422
1,628
1,317
1,817
2,310
2,290
2,654
3,675
3,239
3,487
4,399
2,621
4,751
4,817
1,705
2,779
2,237
3,720
3,360
3,420
4,712
1,919
2,239
4,856
1,170
3,737
2,159
3,588
4,627
2,253
1,344
1,939
1,288
3,895
4,530
1,276
1,916
4,222
3,365
1,161
2,607
1,521
4,388
4,164
3,803
3,338
4,861
3,464
4,456
2,499
1,450
3,308
4,802
3,199
1,168
4,480
4,506
4,324
2,229
3,458
1,412
4,953
4,179
1,555
2,327
3,954
2,828
2,497
2,106
3,513
3,219
2,901
2,901
1,736
4,625
4,266
3,643
4,313
2,174
3,964
4,280
4,156
3,937
4,226
1,839
1,160
4,330
1,132
3,517
3,216
1,818
4,433
3,483
2,614
3,516
2,544
2,880
3,154
2,562
4,966
1,564
2,145
3,620
1,288
4,934
3,740
1,669
1,370
4,151
4,312
2,623
2,983
4,834
1,375
2,881
4,913
3,275
3,306
2,573
2,301
1,693
1,141
2,610
4,241
1,217
4,480
4,519
3,635
1,183
1,334
4,512
3,888
2,963
1,184
2,426
2,652
4,806
2,551
4,854
4,207
1,511
3,829
2,500
3,394
4,924
2,369
3,930
2,621
4,728
4,428
1,875
2,706
1,111
3,704
3,148
2,508
1,860
4,825
2,180
2,713
3,732
2,182
3,982
4,250
2,306
4,725
4,617
3,761
2,238
2,498
4,610
3,982
3,369
1,834
1,858
3,113
4,378
2,937
3,274
3,312
4,593
4,758
2,493
2,118
1,215
4,966
2,803
4,988
4,931
4,585
1,740
4,622
3,176
4,688
1,200
4,834
1,802
2,594
1,119
3,938
2,407
1,815
1,767
2,781
3,394
1,332
3,459
2,469
2,556
4,251
1,542
3,281
3,792
2,830
3,444
1,346
3,399
4,473
3,944
1,212
1,608
3,513
3,423
1,436
1,273
3,556
4,238
1,692
2,248
3,535
2,576
3,529
4,464
2,320
3,766
3,548
4,760
1,262
4,597
4,700
2,898
4,769
4,229
2,710
2,451
1,469
2,526
4,946
2,403
2,408
1,342
1,119
4,528
2,321
1,512
2,473
1,565
2,294
2,398
4,291
1,155
2,425
1,606
3,117
4,396
1,204
2,597
2,998
1,277
4,499
1,880
2,128
2,371
1,836
2,438
4,533
4,755
1,898
3,702
4,745
2,136
1,379
1,413
4,583
2,118
2,285
1,851
4,685
1,268
